Player Name,Player Team,Total xG,Total Post Shot xG,Player Total Impact on Post Shot xG
Patrick McLaughlin,Darlington,1.223431,0.54565,-0.677781
Mustapha Carayol,Peterborough,1.4153990000000003,0.9617499999999999,-0.4536490000000004
Max Brogan,Leamington,2.7076172,2.95314,0.24552279999999982
Teddy Lavelle,Southport,3.110951,2.33843,-0.7725210000000002
Dan Gardner,Radcliffe,0.16683720000000002,0.0,-0.16683720000000002
Luke Daley,Radcliffe,0.602125,0.3151,-0.28702500000000003
Sonny Finch,South Shields,5.188936,4.861517,-0.3274189999999999
Jack Clarke,Kidderminster,0.245144,0.6116,0.366456
Kieren Donnelly,Kidderminster,4.7551890000000006,5.194940000000001,0.4397510000000002
Samuel David Bird,Chorley,0.488692,0.51279,0.024097999999999953
Ewan  Williams,Leamington,4.7390523,4.31247306,-0.4265792399999997
Jack Stafford,Curzon Ashton,0.002477,0.0,-0.002477
Christopher Stokes,Curzon Ashton,0.61075,0.04878,-0.56197
Ben Connolly,Curzon Ashton,0.02074,0.006045,-0.014695000000000001
Adulai Sambu,Merthyr,1.2702,0.8789,-0.3913
Jordan Tunnicliffe,Kidderminster,0.99488,1.07043,0.07555
Joel  Amado,Curzon Ashton,0.24321,0.04001,-0.20320000000000002
Timi Sobowale,Curzon Ashton,0.48427,0.0,-0.48427
Joel Nunes Souto Amado,Curzon Ashton,1.128889,0.21000000000000002,-0.9188890000000001
Chi Ezennolim,Curzon Ashton,1.550622,0.704,-0.846622
Connor Wood,Peterborough,1.6791,0.58153,-1.0975700000000002
Richard Faakye,Peterborough,1.239236,0.71599,-0.523246
Jezreel Davies,Peterborough,1.27766,0.64901,-0.62865
Sam Straughan Brown,Peterborough,1.708284,0.7737099999999999,-0.934574
Bailey Clements,King's Lynn,2.980722,2.74594,-0.23478200000000005
Sam Collins,King's Lynn,0.423044,0.213,-0.21004399999999998
Jordan Richards,Curzon Ashton,0.414536,0.0552,-0.359336
Jack Waldron,Scarborough,1.8686299999999998,2.40884,0.5402100000000003
Zane Myers,Scarborough,0.16688599999999998,0.244748,0.07786200000000001
Tyler James,Radcliffe,2.675789,3.8980200000000003,1.2222310000000003
Rick Smith,Radcliffe,1.758178,2.43613,0.6779519999999999
George Glendon,Radcliffe,1.34776,1.1154400000000002,-0.23231999999999986
James Armson,Telford,1.44624,0.5225,-0.92374
Cian Flannery,Curzon Ashton,0.15578999999999998,0.0,-0.15578999999999998
Thakgalo Khanya Leshabela,Telford,1.6552600000000002,1.4394500000000001,-0.21581000000000006
Keenan Quansah,Hereford,2.11692,1.5196,-0.5973199999999999
Cherif Yaya,Hereford,0.001219,0.0,-0.001219
Charlie Pavey,Hereford,0.091579,0.1609,0.069321
Justin Donawa,Hereford,1.0407899999999999,0.9575,-0.08328999999999986
Jack Hazlehurst,Marine,1.4147060000000005,1.5888999999999998,0.1741939999999993
Zack Stritch,Curzon Ashton,0.49478999999999995,0.4897,-0.005089999999999928
Ellis Stanton,Darlington,1.0932300000000001,1.1295000000000002,0.036270000000000024
Ruben Curley,Curzon Ashton,0.682455,0.83706,0.154605
O'Shea Ellis,Oxford,1.1555862,1.71249,0.5569038000000002
Zac McEachran,Oxford,2.564173,2.77128,0.20710700000000015
George Burroughs,Oxford,2.3293169999999996,1.38055,-0.9487669999999997
Corey Whelan,Fylde,1.4879799999999999,1.4052399999999998,-0.08274000000000004
Kieran Coates,Fylde,0.140069,0.01967,-0.120399
Josh Scott,Darlington,1.6973519999999997,2.43606,0.7387080000000001
Montel Gibson,Hereford,1.3271229999999998,0.7591,-0.5680229999999998
Liam Hughes,Worksop,5.526148,4.54308651,-0.9830614899999999
Tom Platt,Darlington,1.800514,1.33505,-0.4654639999999999
Regan Hutchinson,Worksop,0.430183,0.28799,-0.14219299999999996
Matthew Cornish,Darlington,1.8127199999999999,1.8388,0.026080000000000103
Ben Pollock,Spennymoor,0.34341999999999995,0.04803,-0.29538999999999993
Simone Troso,King's Lynn,0.828527,1.323,0.49447299999999994
Jack Lambert,King's Lynn,0.8658890000000001,0.62394,-0.24194900000000008
Lennon Wheeldon,South Shields,4.1564440000000005,2.89222,-1.2642240000000005
Lemar Gordon,South Shields,1.6831800000000001,0.10137,-1.5818100000000002
Jack Evans,Merthyr,0.34955200000000003,0.97797,0.6284179999999999
Lee Lucas,Merthyr,2.548805,0.1351,-2.413705
Tate  Xavier-Jones,Merthyr,0.42716,0.0,-0.42716
Cameron Borthwick-Jackson,Macclesfield,0.394176,0.0,-0.394176
Alfie Myers-Smith,Darlington,0.003915,0.0,-0.003915
Eric Yahaya,Leamington,1.61648,0.52229,-1.0941899999999998
George Walker,Kidderminster,1.5692500000000003,1.3864,-0.18285000000000018
David Davis,Kidderminster,3.602334,4.3393,0.7369659999999998
Jacob Roddy,Oxford,2.855421,3.7609500000000002,0.905529
Kamran Kandola,Kidderminster,0.9327719999999999,0.7709199999999999,-0.161852
Jason Adigun,Kidderminster,0.719156,0.6267,-0.09245599999999998
Kai Woollard-Innocent,Kidderminster,0.06778,0.02103,-0.04675000000000001
Josh Dawodu,Bedford,0.036752,0.0,-0.036752
Lewis Coyle,Bedford,0.47189,0.1312,-0.34068999999999994
Lincoln McFayden,Fylde,0.057672,0.0,-0.057672
Dylan Cogill,Worksop,0.68936,1.05133,0.3619700000000001
Liam Brockbank,Fylde,0.2974,0.0,-0.2974
Michael Parker,Hereford,0.312844,0.2425,-0.07034400000000002
Luis Lacey,Macclesfield,0.6911759000000001,0.25015,-0.4410259000000001
Jack Morris,Fylde,0.25694900000000004,0.0,-0.25694900000000004
Will Spiers,Merthyr,0.492423,0.32542,-0.167003
Jay Williams,Merthyr,0.8405630000000001,0.43,-0.41056300000000007
Rocco Coyle,Scarborough,0.3793,0.008016,-0.371284
Lewis Maloney,Scarborough,0.885204,0.76702,-0.11818399999999996
Felipe Rodriguez-Gentile,Fylde,4.0075769999999995,3.3501,-0.6574769999999996
Marcel Oakley,Peterborough,1.1375190000000002,1.7086000000000001,0.571081
Mitchell Hancox,Spennymoor,0.1607155,0.42205000000000004,0.2613345
Adam Lewis,Fylde,0.2638319,0.5581,0.29426810000000003
Conor McAleny,Fylde,1.1276100000000002,0.32783,-0.7997800000000002
Jack McIntyre,Marine,0.118,0.01016,-0.10783999999999999
Harry Huby,Marine,0.377181,0.07477,-0.302411
Joe Nyahwema,King's Lynn,1.044878,0.65457,-0.390308
Eno Nto,Hereford,1.091618,1.2432,0.1515820000000001
Matt    Richards,Hereford,0.217747,0.1002,-0.117547
Harry  Perritt,Alfreton,0.2284564,0.06936,-0.1590964
Joseph Ajose,Bedford,0.0471,0.0,-0.0471
Charlie Cooper,Hereford,2.2588079999999997,2.78566,0.5268520000000003
Paul Murphy-Worrell,Southport,0.08251,0.0,-0.08251
Sam Minihan,Southport,0.1252051,0.0576,-0.06760510000000002
Harry Tustin,Hereford,1.364536,1.7427700000000002,0.3782340000000002
William Thornton,Scarborough,2.967382,2.5812196899999997,-0.38616231000000045
Luca Alonzi,Leamington,0.0213,0.0,-0.0213
Tom Watson,South Shields,0.1211,0.5121,0.391
Jack Roles,South Shields,1.4791821000000003,0.989145,-0.4900371000000002
Mikey Lane,Hereford,2.01946,1.4851199999999998,-0.5343400000000003
Freddie Willcox,Hereford,0.16820229999999997,0.26224,0.0940377
Jesurun Uchegbulam,Buxton,0.46963,0.6304,0.16076999999999997
Will Flint,Buxton,0.45177,0.794,0.34223000000000003
Luke Matheson,Macclesfield,0.78049,1.1900300000000001,0.4095400000000001
Alex Penny,Kidderminster,0.79835,1.2199,0.42155
Ethan Thomas Hill,Leamington,0.887779,0.7694,-0.11837900000000001
Theo Streete,Leamington,0.5393,1.6576,1.1183
Pierce Bird,Kidderminster,0.007797,0.0,-0.007797
Joshua  William Kay,Macclesfield,0.006229,0.01356,0.007330999999999999
Reece Hall,Kidderminster,0.11758,0.0,-0.11758
Toby Onanaye,Kidderminster,0.01155,0.0,-0.01155
Luke Hall,Worksop,1.43019,0.9703499999999999,-0.45984000000000014
Matty Williams,Southport,0.3196,0.0,-0.3196
James Potter,Marine,1.0089069,1.62751,0.6186031000000001
Cameron Ford- Brown,King's Lynn,0.116231,0.0,-0.116231
Theo Williams,King's Lynn,0.27708299999999997,0.003508,-0.27357499999999996
Emmanuel Maja,King's Lynn,0.304975,0.1784,-0.126575
Gold Omotayo,King's Lynn,3.42782,1.7553800000000002,-1.67244
Michael Clunan,King's Lynn,1.6094290999999998,1.4669554,-0.14247369999999981
Alex Purver,Scarborough,0.386323,0.9302,0.5438769999999999
Luke Shaw,Leamington,1.440153,0.04349,-1.396663
David Kamara,King's Lynn,0.6393,1.0274999999999999,0.3881999999999999
Dylan Mitchell,Leamington,0.05695,0.0,-0.05695
Tom Dickens,King's Lynn,3.21794,2.2705400000000004,-0.9473999999999996
Rio Oudnie-Morgan,King's Lynn,0.73607,0.6005,-0.13556999999999997
Danny Whitehead,Macclesfield,0.666684,1.6837,1.017016
Mark Jones,Peterborough,4.63358,2.89308,-1.7405000000000004
Mitchell Roberts,Hereford,0.0141,0.0,-0.0141
Jayden Davis,King's Lynn,1.7630609999999998,1.6109200000000001,-0.15214099999999964
Jack Goodman,King's Lynn,1.00236,0.83648,-0.16587999999999992
Luke Tabone,Southport,0.16973,0.5385,0.36877
Rhys Doherty,King's Lynn,0.22424,0.0,-0.22424
Carlton Ubaezuonu,King's Lynn,3.7160469999999997,4.841338,1.1252910000000007
Brandon Forbes,King's Lynn,0.5152763,1.1444100000000001,0.6291337000000001
Will Shorrock,Leamington,0.711075,0.3904,-0.320675
Todd Alcock,South Shields,0.736152,0.63352,-0.10263200000000006
Demico Burton,Leamington,1.3971490000000004,1.6537,0.25655099999999953
Anthony Dudley,Radcliffe,1.9224129999999997,1.9559499999999999,0.03353700000000015
Anthony Lynn,Leamington,0.9406,1.7454,0.8048000000000001
Hisham Chiha,Leamington,0.1433,0.5217,0.37840000000000007
Max Benjamin Ram,Leamington,0.696924,1.20003,0.5031059999999999
Callum McFadzean,Radcliffe,0.13758599999999999,0.4794,0.341814
Nathan Sandison,Southport,0.017907,0.0,-0.017907
Jordan Keane,Southport,0.7644390000000001,0.6273,-0.13713900000000012
Archie Crowther,Leamington,0.8977229999999998,0.8010900000000001,-0.09663299999999975
Rob  Evans,Leamington,0.003366,0.0,-0.003366
Luis Rose,Leamington,0.705736,0.8765999999999999,0.1708639999999999
Harvey Gregson,Marine,0.8455900000000001,0.58283,-0.2627600000000001
Hamza Bencherif,Worksop,0.8387809999999998,1.55086,0.7120790000000001
Miracle Okafor,Worksop,0.1537,0.2455,0.09179999999999999
William Glennon,Leamington,1.3204089,1.84222,0.5218110999999999
Kiban Rai,Merthyr,1.2293,0.9509500000000001,-0.27835
Ben Blythe,Leamington,0.65277,0.65515,0.0023800000000000487
Tyrone Lewthwaite,Leamington,1.885095,1.503902,-0.3811929999999999
Kieran Weledji,Scarborough,4.383156000000001,5.421900000000001,1.0387439999999994
Michael Duckworth,Scarborough,0.10759039999999999,0.01741,-0.0901804
Deji Sotona,King's Lynn,0.06124,0.06928,0.008039999999999992
Adam Rooney,King's Lynn,0.27993999999999997,0.5957,0.31576000000000004
Ian Kamga,Peterborough,0.1715,0.0,-0.1715
Carlos Dos Santos,Macclesfield,0.8123952,0.03103,-0.7813652
Regan Griffiths,Macclesfield,0.13668,0.1688,0.03212000000000001
Josef Yarney,Macclesfield,0.4406,0.5768,0.1362
James Brown,Marine,0.050961,0.0,-0.050961
Noah Wadsworth,Scarborough,0.1468,0.08936,-0.05744000000000002
Alfie Potter,Oxford,0.824152,1.2571,0.4329480000000001
Kacper Pasiek,Macclesfield,1.4744199999999998,0.7241,-0.7503199999999999
James Butler,Marine,0.14718,0.1833,0.036119999999999985
James Nolan,Marine,0.0050550000000000005,0.0,-0.0050550000000000005
Ryan Fryatt,Peterborough,0.33094,0.3583,0.027359999999999995
Finlay Tunstall,Marine,0.1325,0.2513,0.11880000000000002
Chris Francis,Oxford,0.35215,0.9964000000000001,0.64425
Dan Martin,Marine,0.123988,0.04872,-0.075268
Josh Wilde,Worksop,1.2967499999999998,1.6202,0.32345000000000024
Szhem Whyte-Hall,Worksop,1.69703,2.4413300000000002,0.7443000000000002
Morgan Lewis,Merthyr,0.301983,0.35689000000000004,0.05490700000000004
Ne-Jai Tucker,Southport,0.17808000000000002,0.2768,0.09871999999999997
Dana Amaral,Southport,0.3718,0.0,-0.3718
Brandon Smalley,Merthyr,0.926697,0.78129,-0.14540699999999995
Bailey Gooda,Worksop,0.376695,1.0051,0.6284050000000001
Matthew Harris,Merthyr,0.83215,0.3804,-0.45174999999999993
Matt Richards,Hereford,0.02643,0.0,-0.02643
Zach Willis,Peterborough,0.088484,0.0,-0.088484
Charlie Hickingbottom,Peterborough,1.04701,0.4197,-0.62731
Charlie Caswell,Merthyr,0.08093,0.08269,0.0017599999999999977
Tate Xavier-Jones,Merthyr,0.968792,0.8934,-0.07539200000000001
Harvey Sutcliffe,Spennymoor,0.03283,0.02072,-0.01211
D' Mani Lucell Bughail-Mellor,Macclesfield,0.40669,0.0,-0.40669
Charlie Wiggett,Oxford,0.452927,0.258,-0.19492700000000002
Aaron Pickles,Southport,0.61415,0.09051,-0.52364
Brayden Daniel,Oxford,1.1168200000000001,0.5427,-0.5741200000000002
Genero Maragh,Oxford,0.07162,0.1854,0.11378
Deegan Michael Atherton,Worksop,0.43008,0.14779,-0.28229000000000004
Tristan Gill,Buxton,0.09283,0.0,-0.09283
Aaron Harper-Bailey,Oxford,0.41563399999999995,0.0,-0.41563399999999995
Joe Ashton,Marine,0.0343315,0.2972,0.2628685
Matty Taylor,Oxford,2.2544730000000004,3.3051,1.0506269999999995
Max Metcalfe,Oxford,0.0,0.0,0.0
Joshua Cavallo,Peterborough,0.02777,0.0,-0.02777
Anuerin Livermore,Merthyr,0.22193,0.03121,-0.19072
Benjamin Mensah,Peterborough,0.06986,0.1338,0.06394
Aaron Powell,Peterborough,0.051854,0.0,-0.051854
Ashton Fox,Peterborough,0.02783,0.0,-0.02783
Hallam Hope,Radcliffe,4.390619,3.26431,-1.126309
K'Marni Miller,Radcliffe,0.4309,0.0,-0.4309
Benjamin Isaacson,Bedford,0.006318,0.0,-0.006318
Joe Andrews,Bedford,0.1517,0.1087,-0.043
Tom Broadbent,Spennymoor,0.6766200000000001,1.0513643000000001,0.37474430000000003
Anthony Stewart,Peterborough,0.6444,0.2251,-0.4193
Isaac Modi,Radcliffe,0.198768,0.0,-0.198768
Tobi Joseph,Worksop,0.08756,0.1935,0.10594
Sam Bayly,Peterborough,0.003225,0.0,-0.003225
Ben Collins,Southport,0.407576,0.9056,0.49802399999999997
Theo Chapman,Scarborough,1.360632,1.1323400000000001,-0.22829199999999994
Harry Olufowobi,Curzon Ashton,0.001123,0.0,-0.001123
Ben Atkinson,Curzon Ashton,0.1231,0.0,-0.1231
Rio Alston,Southport,0.3367,0.06533,-0.27137
Wright  Simms,Southport,0.6589,0.0,-0.6589
Peter Crook,Peterborough,0.0,0.0,0.0
Jim Simms,Southport,0.2519,0.0,-0.2519
Edy Maieco,Southport,0.24031999999999998,0.0,-0.24031999999999998
Josh Miles,Southport,0.21209,0.0,-0.21209
David Carson,South Shields,0.01756,0.0,-0.01756
Cain Sykes,South Shields,0.510646,0.58466,0.07401399999999991
Theo Richardson,Hereford,0.0,0.0,0.0
Gary Madine,Spennymoor,0.06776,0.0431,-0.02466
Alfie Doherty,Spennymoor,0.68987,0.3962,-0.29367
Mohamed Katia Kouyate,Spennymoor,0.1013,0.2739,0.17259999999999998
Luke Williams,Spennymoor,0.357205,0.7558,0.39859500000000003
T'Sharne Gallimore,Bedford,0.429388,0.0521,-0.377288
Kian Foreman,Spennymoor,0.27966,0.5735,0.29384
Emmanuel Ilesanmi,Telford,0.06846,0.3712,0.30274
Williams Jr Matthew Theo,Peterborough,0.19267,0.23317000000000002,0.04050000000000001
Ammar Dyer,Telford,0.379565,0.19322,-0.18634499999999998
Twariq Yusuf,Bedford,0.04939,0.02569,-0.023700000000000002
Lewis Green,Bedford,0.01906,0.3561,0.33704
Connell Rawlinson,Chester,0.1797,0.2202,0.04050000000000001
Mathaeus Roberts,Bedford,0.005694,0.0,-0.005694
Kai Williams,Worksop,0.33191,0.6549,0.32299000000000005
Sam Wedgbury,Worksop,0.08485000000000001,0.43911,0.35426
Mo Fadera,Worksop,0.128256,0.0,-0.128256
Jay Rollins,Worksop,0.70482,1.4767000000000001,0.7718800000000001
Jack Newall,Alfreton,0.417078,0.6762,0.259122
Alex Curran,Curzon Ashton,1.0184600000000001,0.6563,-0.36216000000000015
Ryan Cole,Bedford,0.29418,0.0,-0.29418
Jack Jenkins,Bedford,0.42079,0.04881,-0.37198
Eddie Brearey,Leamington,0.0,0.0,0.0
Christopher Merrie,Fylde,0.17961,0.01266,-0.16695
Marley Johannes Leuluai,Marine,0.31612,0.23095000000000002,-0.08517
Jesse  Nelson,Darlington,0.3644,0.0,-0.3644
Ethan Fitzhugh,Darlington,0.38647,0.08929,-0.29718
Evan Humphries,Oxford,0.1254,0.1311,0.005699999999999983
Taelor O'Kane,Fylde,0.0224,0.0,-0.0224
Jac Thomas,Merthyr,0.61371,0.62576,0.012050000000000005
Canice Carroll,Oxford,0.32483,0.34479000000000004,0.019960000000000033
Joseph James,Hereford,0.45935,0.123,-0.33635
Josh Robinson,Kidderminster,0.313978,0.0,-0.313978
Brayden Nana Johnson,Kidderminster,0.1257,0.0,-0.1257
Harmony Okwumo,King's Lynn,0.01205,0.0,-0.01205
Jacob Scott,Alfreton,0.06645,0.3834,0.31695
Harry McHugh,Macclesfield,0.069044,0.0,-0.069044
Ed Ikpakwu,Telford,0.08619,0.0,-0.08619
Kade Craig,Telford,0.5775,0.6156,0.03810000000000002
Jude Oyibo,Radcliffe,0.043911,0.04529,0.0013789999999999983
Harley O''Grady-Macken,Radcliffe,0.03416,0.0,-0.03416
Dylan Halford,Radcliffe,0.2081,0.0,-0.2081
Luke Partington,Radcliffe,0.01174,0.0,-0.01174
Michael Stone,Macclesfield,0.01212,0.0,-0.01212
Louis Stephenson,Spennymoor,0.1572,0.0,-0.1572
